matchup,page,date,content_type,collection,record_id
Hanley Castle Grammar School v Worcester Cathedral Voluntary Choir,230,18950706,match information,Tony Webb minor counties collection,
Cathedral Guild v Harbourne College,230,18950706,match information,Tony Webb minor counties collection,
Bromsgrove School v Kidderminster,230,18950706,match information,Tony Webb minor counties collection,
Kidderminster v Dartmouth,230,18950706,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Worcester Cathedral School,231,18950719,match information,Tony Webb minor counties collection,
Great Witley v West Norton,231,18950713,match information,Tony Webb minor counties collection,
Evesham v Pershore,231,18950713,match information,Tony Webb minor counties collection,
Hanley Castle Grammar School v Lyttelton Grammar School Malvern,231,18950717,match information,Tony Webb minor counties collection,
Malvern College v MCC,231,18950713,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Sparkhill,231,18950713,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Halesowen,232,18950726,match information,Tony Webb minor counties collection,
Wickenford v St John's Second XI,232,18950718,match information,Tony Webb minor counties collection,
Kidderminster Grammar School v Worcester Grammar School,232,18950722,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Netherton,233,18950800,match information,Tony Webb minor counties collection,
Worcestershire Regiment (worcester Depot) v Aldershot,233,18950802,match information,Tony Webb minor counties collection,
Worcestershire Regiment v Bedfordshire Regiment,233,18950722,match information,Tony Webb minor counties collection,
Worcestershire Regiment v 5th Fusiliers,233,18950729,match information,Tony Webb minor counties collection,
Welland And District v Malvern Link,233,18950727,match information,Tony Webb minor counties collection,
Welland And District v Ledbury,233,18950725,match information,Tony Webb minor counties collection,
Hanley Castle Grammar School v Malvern Link,233,18950801,match information,Tony Webb minor counties collection,
Harbourne v Wickenford,233,18950727,match information,Tony Webb minor counties collection,
Bromsgrove v Redditch And District,233,18950729,match information,Tony Webb minor counties collection,
Bromsgrove v Mr Bearcroft's XI,233,18950731,match information,Tony Webb minor counties collection,
East Gloucestershire v Lord Coventry's XI,234,18950806,match information,Tony Webb minor counties collection,
Welland And District v Malvern Wells,234,18950801,match information,Tony Webb minor counties collection,
Malwarpe v Malvern Link,234,18950803,match information,Tony Webb minor counties collection,
Mr G A Buckland's XI v Mr T C Rechens' XI,234,18950805,match information,Tony Webb minor counties collection,
Stourbridge v Mitchell's,235,18950810,match information,Tony Webb minor counties collection,
Staffordshire v Worcestershire,235,18950805,match information,Tony Webb minor counties collection,
Belbroughton v Blakedown,235,18950803,match information,Tony Webb minor counties collection,
St James' Dudley v Himley,235,18950800,match information,Tony Webb minor counties collection,
Old Hill Mutual v Netherton,235,18950803,match information,Tony Webb minor counties collection,
Old Hill Mutual v Cradley Heath,235,18950805,match information,Tony Webb minor counties collection,
Stourbridge player statistics,235,18950800,statistics,Tony Webb minor counties collection,
Kidderminster v Dudley,236,18950803,match information,Tony Webb minor counties collection,
Mitchell's v Stourbridge,236,18950803,match information,Tony Webb minor counties collection,
Stourbridge Second XI v Mitchell's Second XI,236,18950803,match information,Tony Webb minor counties collection,
Old Hill Mutual v Cradley Heath,236,18950805,match information,Tony Webb minor counties collection,
Old Hill Mutual v Netherton,236,18950803,match information,Tony Webb minor counties collection,
Belbroughton v Blakedown,236,18950803,match information,Tony Webb minor counties collection,
Himley v St James's Dudley,236,18950803,match information,Tony Webb minor counties collection,
Birmingham League,236,18950800,league information,Tony Webb minor counties collection,
Stourbridge and District Bowling League,236,18950800,league information,Tony Webb minor counties collection,
St John's Second XI v Colwall,237,18950810,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Stourbridge,237,18950810,match information,Tony Webb minor counties collection,
Wicknford v Cathedral Guild,237,18950808,match information,Tony Webb minor counties collection,
St John's Second XI v Broughton,237,18950810,match information,Tony Webb minor counties collection,
Wichenford v T G Richens XI,238,18950812,match information,Tony Webb minor counties collection,
Wichenford v Cathedral Guild,238,18950800,match information,Tony Webb minor counties collection,
Malvern v Broadheath Park,238,18950813,match information,Tony Webb minor counties collection,
Malvern v Mr Beacroft's XI,238,18950814,match information,Tony Webb minor counties collection,
St John's Second XI v Colwall,238,18950800,match information,Tony Webb minor counties collection,
St John's Second XI v Innocentes,238,18950810,match information,Tony Webb minor counties collection,
Bromsgrove v Droitwich,238,18950814,match information,Tony Webb minor counties collection,
Old Malvernians Tour,238,18950817,fixture information,Tony Webb minor counties collection,
Old Malvernians players,238,18950817,player information,Tony Webb minor counties collection,
Stourbridge v Aston Unity,239,18950810,match information,Tony Webb minor counties collection,
Stourbridge Second XI v Aston Unity Second XI,239,18950810,match information,Tony Webb minor counties collection,
Stourbridge v Worcester Club And Ground,239,18950812,match information,Tony Webb minor counties collection,
Belbroughton v Bromsgrove Second XI,239,18950810,match information,Tony Webb minor counties collection,
Stourbridge player statistics,239,18950800,statistics,Tony Webb minor counties collection,
Stourbridge Second XI player statistics,239,18950800,statistics,Tony Webb minor counties collection,
Birmingham League first division team aggregates,239,18950800,statistics,Tony Webb minor counties collection,
Birmingham League second division team aggregates,239,18950800,statistics,Tony Webb minor counties collection,
Birmingham league information,239,18950817,league information,Tony Webb minor counties collection,
Smethwick v Dudley,240,18950817,fixture information,Tony Webb minor counties collection,
Dudley v Stourbridge Second XI,240,18950817,fixture information,Tony Webb minor counties collection,
Tividale v Old Meeting,240,18950817,fixture information,Tony Webb minor counties collection,
Old Meeting v Tividale Second XI,240,18950817,fixture information,Tony Webb minor counties collection,
Dudley Port Primitive Methodists v Doulton's,240,18950817,fixture information,Tony Webb minor counties collection,
Old Hill Mutual v Blackheath,240,18950817,fixture information,Tony Webb minor counties collection,
St Chad's v Old Hill Mutual Second XI,240,18950817,fixture information,Tony Webb minor counties collection,
Edgbaston A v Halesowen,240,18950817,fixture information,Tony Webb minor counties collection,
Halesowen Second XI v Somersford Hall Unity,240,18950817,fixture information,Tony Webb minor counties collection,
Woodsetton v Friars End Colours,240,18950817,fixture information,Tony Webb minor counties collection,
Kingswinford Wesleyans v Woodsetton,240,18950817,fixture information,Tony Webb minor counties collection,
Netherton v Selly Oak,240,18950817,fixture information,Tony Webb minor counties collection,
Gospel End v Coseley Second XI,240,18950810,match information,Tony Webb minor counties collection,
Dudley v Walsall Second XI,240,18950810,match information,Tony Webb minor counties collection,
Woodsetton v Slaters,240,18950810,match information,Tony Webb minor counties collection,
Shaw Road Unity v Flood Street,240,18950810,match information,Tony Webb minor counties collection,
Congregational v Portway Works,240,18950810,match information,Tony Webb minor counties collection,
Netherton v Darlaston,240,18950810,match information,Tony Webb minor counties collection,
