matchup,page,date,content_type,collection,record_id
Bromsgrove v Droitwich,238,18950814,match information,Tony Webb minor counties collection,
Old Malvernians tour information,238,18950800,tour information,Tony Webb minor counties collection,
County Express Fixtures,239,18950817,match information,Tony Webb minor counties collection,
Stourbridge v Aston Unity,239,18950817,match information,Tony Webb minor counties collection,
Stourbridge Second XI v Aston Unity Second XI,239,18950817,match information,Tony Webb minor counties collection,
Stourbridge v Worcester Club And Ground,239,18950812,match information,Tony Webb minor counties collection,
Belbroughton v Bromsgrove Second XI,239,18950817,match information,Tony Webb minor counties collection,
Stourbridge player statistics,239,18950817,statistics,Tony Webb minor counties collection,
Stourbridge Second XI player statistics,239,18950817,statistics,Tony Webb minor counties collection,
Birmingham League Division I Table,239,18950817,match information,Tony Webb minor counties collection,
Birmingham League Division II Table,239,18950817,match information,Tony Webb minor counties collection,
Today's Fixtures,240,18950817,match information,Tony Webb minor counties collection,
Gospel End v Coseley Second XI,240,18950800,match information,Tony Webb minor counties collection,
Dudley v Wallall Second XI,240,18950810,match information,Tony Webb minor counties collection,
Woodsetton v Slaters,240,18950810,match information,Tony Webb minor counties collection,
Shaw Road Unity v Flood Street,240,18950810,match information,Tony Webb minor counties collection,
Congregational v Portway Works,240,18950810,match information,Tony Webb minor counties collection,
Netherton v Darlaston,240,18950800,match information,Tony Webb minor counties collection,
Tividale Second XI v Ettingshall,240,18950800,match information,Tony Webb minor counties collection,
Netherton Second XI v Doulton's,240,18950812,match information,Tony Webb minor counties collection,
Brewton v Coseley,240,18950800,match information,Tony Webb minor counties collection,
Dudley v Walsall,240,18950812,match information,Tony Webb minor counties collection,
Dudley v Wallall,240,18950810,match information,Tony Webb minor counties collection,
Mr Jones's XI v Mr Mason's XI,240,18950800,match information,Tony Webb minor counties collection,
Dudley Castle v Dudley Early Closers,240,18950814,match information,Tony Webb minor counties collection,
Our Sporting Column,240,18950817,newspaper cuttings,Tony Webb minor counties collection,
Birmingham League,240,18950817,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v King's Norton,241,18950817,match information,Tony Webb minor counties collection,
Old Malvernians v Hampshire Rovers,241,18950819,match information,Tony Webb minor counties collection,
Lord Cobham's XI v Mrs Isaac's XI Junior 17,241,18950814,match information,Tony Webb minor counties collection,
Lord Cobham's XI v Mr Gibbs' XI,241,18950815,match information,Tony Webb minor counties collection,
St John's Second XI v Malvern Second XI,241,18950822,match information,Tony Webb minor counties collection,
Malvern v Cheltenham,241,18950817,match information,Tony Webb minor counties collection,
Cathedral Guild v Wickenford,241,18950817,match information,Tony Webb minor counties collection,
Stourport v Malvern Link,241,18950817,match information,Tony Webb minor counties collection,
Wicheford v A W Isaac's XI,242,18950819,match information,Tony Webb minor counties collection,
Old Malvernians v Horsham,242,18950821,match information,Tony Webb minor counties collection,
Abbots Morton v Inkberrow And Cookhill,242,18950817,match information,Tony Webb minor counties collection,
Elmden Castle v Bromsgrove,242,18950817,match information,Tony Webb minor counties collection,
Worcester Regiment v 5th Fusiliers,242,18950817,match information,Tony Webb minor counties collection,
Lady Huntingdon's v St Mary's,242,18950800,match information,Tony Webb minor counties collection,
Tewkesbury v Brookesbury Park London,242,18950823,match information,Tony Webb minor counties collection,
Ledbury v Brookesbury Park London,242,18950817,match information,Tony Webb minor counties collection,
Eastbourne v Old Malvernians,243,18950830,match information,Tony Webb minor counties collection,
Malvern Long Vacation v Lord Coventry's XI,243,18950826,match information,Tony Webb minor counties collection,
Malvern Second XI v Eastnor,243,18950824,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Langley Green,243,18950800,match information,Tony Webb minor counties collection,
St John's v Prestwicke,243,18950831,match information,Tony Webb minor counties collection,
Handborne CC Married v Single,243,18950831,match information,Tony Webb minor counties collection,
St Mary's v Lady Huntingdon's,243,18950800,match information,Tony Webb minor counties collection,
Gentlemen Of Worcestershire v North Holland,244,18950828,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Bromsgrove,244,18950831,match information,Tony Webb minor counties collection,
Upton-On-Severn v High Green,244,18950831,match information,Tony Webb minor counties collection,
Cathedral Guild v Mr Conacher's XI,244,18950831,match information,Tony Webb minor counties collection,
Boughton Park v Malvern Long Vacation,244,18950831,match information,Tony Webb minor counties collection,
Worcester,244,18950902,newspaper cuttings,Tony Webb minor counties collection,
Bramham v The Brewery Leeds,245,18950518,match information,Tony Webb minor counties collection,
South Cave v Hymers College,245,18950518,match information,Tony Webb minor counties collection,
Dewsbury Saviles An XL v Halifax Kings Cross,245,18950518,match information,Tony Webb minor counties collection,
Knaresborough v York NER Clerks,245,18950518,match information,Tony Webb minor counties collection,
Airedale and Wharfedale League,245,18950518,league information,Tony Webb minor counties collection,
Yorkshire Central League,245,18950518,league information,Tony Webb minor counties collection,
Barkston Ash League,245,18950518,league information,Tony Webb minor counties collection,
North Yorkshire League,245,18950518,league information,Tony Webb minor counties collection,
Yorkshire Gentlemen v King's Own Scottish Borderers,245,18950520,match information,Tony Webb minor counties collection,
Todmorden v Gentlemen And Players,245,18950520,match information,Tony Webb minor counties collection,
Spen Valley League,245,18950518,league information,Tony Webb minor counties collection,
Dewsbury Moor v Hartshead Moor,245,18950518,match information,Tony Webb minor counties collection,
Altofts v Wakefield Albion,245,18950518,match information,Tony Webb minor counties collection,
Horbury v Thornhill,245,18950518,match information,Tony Webb minor counties collection,
Whitwood v Horbury Bridge,245,18950518,match information,Tony Webb minor counties collection,
Normanton Parish Church v Flanshaw,245,18950518,match information,Tony Webb minor counties collection,
Gosforth Conservative v Heath,245,18950518,match information,Tony Webb minor counties collection,
Mapplewell v Lofthouse,245,18950518,match information,Tony Webb minor counties collection,
Wakefield St Michael's v Royston,245,18950518,match information,Tony Webb minor counties collection,
Ravenshead v Huddersfield,245,18950518,match information,Tony Webb minor counties collection,
Appleby v Shap,245,18950518,match information,Tony Webb minor counties collection,
Gomersal v Farnley,245,18950518,match information,Tony Webb minor counties collection,
Collingham And Linton v Burmantofts Liberal Club,245,18950518,match information,Tony Webb minor counties collection,
Leeds Second XI v South Milford,245,18950518,match information,Tony Webb minor counties collection,
Wetherby Glebe Society v Armley Glebe Society,245,18950518,match information,Tony Webb minor counties collection,
Hock Memorial v Hunslet New Connection,245,18950518,match information,Tony Webb minor counties collection,
Denby Dale v Colne Bridge,245,18950518,match information,Tony Webb minor counties collection,
Scores of Over 200,245,18950521,article,Tony Webb minor counties collection,
Cleckheaton v Liversedge,245,18950520,newspaper cuttings,Tony Webb minor counties collection,
County Wexford v Second Battalion Loyal North Lancashire Regiment,246,18950608,match information,Tony Webb minor counties collection,
